Format Version,1.24,Take Name,Take 2025-04-24 04.01.28 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-04-24 04.01.28.613 PM,Capture Start Frame,309207,Total Frames in Take,667,Total Exported Frames,667,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Punn:Punn,Punn:Punn,Punn:Punn,Punn:Punn,Punn:Punn,Punn:Punn,Punn:Punn,Punn:Ab,Punn:Ab,Punn:Ab,Punn:Ab,Punn:Ab,Punn:Ab,Punn:Ab,Punn:Chest,Punn:Chest,Punn:Chest,Punn:Chest,Punn:Chest,Punn:Chest,Punn:Chest,Punn:Neck,Punn:Neck,Punn:Neck,Punn:Neck,Punn:Neck,Punn:Neck,Punn:Neck,Punn:Head,Punn:Head,Punn:Head,Punn:Head,Punn:Head,Punn:Head,Punn:Head,Punn:LShoulder,Punn:LShoulder,Punn:LShoulder,Punn:LShoulder,Punn:LShoulder,Punn:LShoulder,Punn:LShoulder,Punn:LUArm,Punn:LUArm,Punn:LUArm,Punn:LUArm,Punn:LUArm,Punn:LUArm,Punn:LUArm,Punn:LFArm,Punn:LFArm,Punn:LFArm,Punn:LFArm,Punn:LFArm,Punn:LFArm,Punn:LFArm,Punn:LHand,Punn:LHand,Punn:LHand,Punn:LHand,Punn:LHand,Punn:LHand,Punn:LHand,Punn:LThumb1,Punn:LThumb1,Punn:LThumb1,Punn:LThumb1,Punn:LThumb1,Punn:LThumb1,Punn:LThumb1,Punn:LThumb2,Punn:LThumb2,Punn:LThumb2,Punn:LThumb2,Punn:LThumb2,Punn:LThumb2,Punn:LThumb2,Punn:LThumb3,Punn:LThumb3,Punn:LThumb3,Punn:LThumb3,Punn:LThumb3,Punn:LThumb3,Punn:LThumb3,Punn:LIndex1,Punn:LIndex1,Punn:LIndex1,Punn:LIndex1,Punn:LIndex1,Punn:LIndex1,Punn:LIndex1,Punn:LIndex2,Punn:LIndex2,Punn:LIndex2,Punn:LIndex2,Punn:LIndex2,Punn:LIndex2,Punn:LIndex2,Punn:LIndex3,Punn:LIndex3,Punn:LIndex3,Punn:LIndex3,Punn:LIndex3,Punn:LIndex3,Punn:LIndex3,Punn:LMiddle1,Punn:LMiddle1,Punn:LMiddle1,Punn:LMiddle1,Punn:LMiddle1,Punn:LMiddle1,Punn:LMiddle1,Punn:LMiddle2,Punn:LMiddle2,Punn:LMiddle2,Punn:LMiddle2,Punn:LMiddle2,Punn:LMiddle2,Punn:LMiddle2,Punn:LMiddle3,Punn:LMiddle3,Punn:LMiddle3,Punn:LMiddle3,Punn:LMiddle3,Punn:LMiddle3,Punn:LMiddle3,Punn:LRing1,Punn:LRing1,Punn:LRing1,Punn:LRing1,Punn:LRing1,Punn:LRing1,Punn:LRing1,Punn:LRing2,Punn:LRing2,Punn:LRing2,Punn:LRing2,Punn:LRing2,Punn:LRing2,Punn:LRing2,Punn:LRing3,Punn:LRing3,Punn:LRing3,Punn:LRing3,Punn:LRing3,Punn:LRing3,Punn:LRing3,Punn:LPinky1,Punn:LPinky1,Punn:LPinky1,Punn:LPinky1,Punn:LPinky1,Punn:LPinky1,Punn:LPinky1,Punn:LPinky2,Punn:LPinky2,Punn:LPinky2,Punn:LPinky2,Punn:LPinky2,Punn:LPinky2,Punn:LPinky2,Punn:LPinky3,Punn:LPinky3,Punn:LPinky3,Punn:LPinky3,Punn:LPinky3,Punn:LPinky3,Punn:LPinky3,Punn:RShoulder,Punn:RShoulder,Punn:RShoulder,Punn:RShoulder,Punn:RShoulder,Punn:RShoulder,Punn:RShoulder,Punn:RUArm,Punn:RUArm,Punn:RUArm,Punn:RUArm,Punn:RUArm,Punn:RUArm,Punn:RUArm,Punn:RFArm,Punn:RFArm,Punn:RFArm,Punn:RFArm,Punn:RFArm,Punn:RFArm,Punn:RFArm,Punn:RHand,Punn:RHand,Punn:RHand,Punn:RHand,Punn:RHand,Punn:RHand,Punn:RHand,Punn:RThumb1,Punn:RThumb1,Punn:RThumb1,Punn:RThumb1,Punn:RThumb1,Punn:RThumb1,Punn:RThumb1,Punn:RThumb2,Punn:RThumb2,Punn:RThumb2,Punn:RThumb2,Punn:RThumb2,Punn:RThumb2,Punn:RThumb2,Punn:RThumb3,Punn:RThumb3,Punn:RThumb3,Punn:RThumb3,Punn:RThumb3,Punn:RThumb3,Punn:RThumb3,Punn:RIndex1,Punn:RIndex1,Punn:RIndex1,Punn:RIndex1,Punn:RIndex1,Punn:RIndex1,Punn:RIndex1,Punn:RIndex2,Punn:RIndex2,Punn:RIndex2,Punn:RIndex2,Punn:RIndex2,Punn:RIndex2,Punn:RIndex2,Punn:RIndex3,Punn:RIndex3,Punn:RIndex3,Punn:RIndex3,Punn:RIndex3,Punn:RIndex3,Punn:RIndex3,Punn:RMiddle1,Punn:RMiddle1,Punn:RMiddle1,Punn:RMiddle1,Punn:RMiddle1,Punn:RMiddle1,Punn:RMiddle1,Punn:RMiddle2,Punn:RMiddle2,Punn:RMiddle2,Punn:RMiddle2,Punn:RMiddle2,Punn:RMiddle2,Punn:RMiddle2,Punn:RMiddle3,Punn:RMiddle3,Punn:RMiddle3,Punn:RMiddle3,Punn:RMiddle3,Punn:RMiddle3,Punn:RMiddle3,Punn:RRing1,Punn:RRing1,Punn:RRing1,Punn:RRing1,Punn:RRing1,Punn:RRing1,Punn:RRing1,Punn:RRing2,Punn:RRing2,Punn:RRing2,Punn:RRing2,Punn:RRing2,Punn:RRing2,Punn:RRing2,Punn:RRing3,Punn:RRing3,Punn:RRing3,Punn:RRing3,Punn:RRing3,Punn:RRing3,Punn:RRing3,Punn:RPinky1,Punn:RPinky1,Punn:RPinky1,Punn:RPinky1,Punn:RPinky1,Punn:RPinky1,Punn:RPinky1,Punn:RPinky2,Punn:RPinky2,Punn:RPinky2,Punn:RPinky2,Punn:RPinky2,Punn:RPinky2,Punn:RPinky2,Punn:RPinky3,Punn:RPinky3,Punn:RPinky3,Punn:RPinky3,Punn:RPinky3,Punn:RPinky3,Punn:RPinky3,Punn:LThigh,Punn:LThigh,Punn:LThigh,Punn:LThigh,Punn:LThigh,Punn:LThigh,Punn:LThigh,Punn:LShin,Punn:LShin,Punn:LShin,Punn:LShin,Punn:LShin,Punn:LShin,Punn:LShin,Punn:LFoot,Punn:LFoot,Punn:LFoot,Punn:LFoot,Punn:LFoot,Punn:LFoot,Punn:LFoot,Punn:LToe,Punn:LToe,Punn:LToe,Punn:LToe,Punn:LToe,Punn:LToe,Punn:LToe,Punn:RThigh,Punn:RThigh,Punn:RThigh,Punn:RThigh,Punn:RThigh,Punn:RThigh,Punn:RThigh,Punn:RShin,Punn:RShin,Punn:RShin,Punn:RShin,Punn:RShin,Punn:RShin,Punn:RShin,Punn:RFoot,Punn:RFoot,Punn:RFoot,Punn:RFoot,Punn:RFoot,Punn:RFoot,Punn:RFoot,Punn:RToe,Punn:RToe,Punn:RToe,Punn:RToe,Punn:RToe,Punn:RToe,Punn:RToe,Punn:LFHD,Punn:LFHD,Punn:LFHD,Punn:LBHD,Punn:LBHD,Punn:LBHD,Punn:RBHD,Punn:RBHD,Punn:RBHD,Punn:RFHD,Punn:RFHD,Punn:RFHD,Punn:C7,Punn:C7,Punn:C7,Punn:T10,Punn:T10,Punn:T10,Punn:RBAK,Punn:RBAK,Punn:RBAK,Punn:CLAV,Punn:CLAV,Punn:CLAV,Punn:STRN,Punn:STRN,Punn:STRN,Punn:LSHO,Punn:LSHO,Punn:LSHO,Punn:LUPA,Punn:LUPA,Punn:LUPA,Punn:LELB,Punn:LELB,Punn:LELB,Punn:LFRM,Punn:LFRM,Punn:LFRM,Punn:LWRB,Punn:LWRB,Punn:LWRB,Punn:LWRA,Punn:LWRA,Punn:LWRA,Punn:LFIN,Punn:LFIN,Punn:LFIN,Punn:RSHO,Punn:RSHO,Punn:RSHO,Punn:RUPA,Punn:RUPA,Punn:RUPA,Punn:RELB,Punn:RELB,Punn:RELB,Punn:RFRM,Punn:RFRM,Punn:RFRM,Punn:RWRB,Punn:RWRB,Punn:RWRB,Punn:RWRA,Punn:RWRA,Punn:RWRA,Punn:RFIN,Punn:RFIN,Punn:RFIN,Punn:LASI,Punn:LASI,Punn:LASI,Punn:LPSI,Punn:LPSI,Punn:LPSI,Punn:RPSI,Punn:RPSI,Punn:RPSI,Punn:RASI,Punn:RASI,Punn:RASI,Punn:LTHI,Punn:LTHI,Punn:LTHI,Punn:LKNE,Punn:LKNE,Punn:LKNE,Punn:LTIB,Punn:LTIB,Punn:LTIB,Punn:LANK,Punn:LANK,Punn:LANK,Punn:LHEE,Punn:LHEE,Punn:LHEE,Punn:LTOE,Punn:LTOE,Punn:LTOE,Punn:RTHI,Punn:RTHI,Punn:RTHI,Punn:RKNE,Punn:RKNE,Punn:RKNE,Punn:RTIB,Punn:RTIB,Punn:RTIB,Punn:RANK,Punn:RANK,Punn:RANK,Punn:RHEE,Punn:RHEE,Punn:RHEE,Punn:RTOE,Punn:RTOE,Punn:RTOE,Punn:C7,Punn:C7,Punn:C7,Punn:CLAV,Punn:CLAV,Punn:CLAV,Punn:LANK,Punn:LANK,Punn:LANK,Punn:LASI,Punn:LASI,Punn:LASI,Punn:LBHD,Punn:LBHD,Punn:LBHD,Punn:LELB,Punn:LELB,Punn:LELB,Punn:LFHD,Punn:LFHD,Punn:LFHD,Punn:LFIN,Punn:LFIN,Punn:LFIN,Punn:LFRM,Punn:LFRM,Punn:LFRM,Punn:LHEE,Punn:LHEE,Punn:LHEE,Punn:LKNE,Punn:LKNE,Punn:LKNE,Punn:LPSI,Punn:LPSI,Punn:LPSI,Punn:LSHO,Punn:LSHO,Punn:LSHO,Punn:LTHI,Punn:LTHI,Punn:LTHI,Punn:LTIB,Punn:LTIB,Punn:LTIB,Punn:LTOE,Punn:LTOE,Punn:LTOE,Punn:LUPA,Punn:LUPA,Punn:LUPA,Punn:LWRA,Punn:LWRA,Punn:LWRA,Punn:LWRB,Punn:LWRB,Punn:LWRB,Punn:RANK,Punn:RANK,Punn:RANK,Punn:RASI,Punn:RASI,Punn:RASI,Punn:RBAK,Punn:RBAK,Punn:RBAK,Punn:RBHD,Punn:RBHD,Punn:RBHD,Punn:RELB,Punn:RELB,Punn:RELB,Punn:RFHD,Punn:RFHD,Punn:RFHD,Punn:RFIN,Punn:RFIN,Punn:RFIN,Punn:RFRM,Punn:RFRM,Punn:RFRM,Punn:RHEE,Punn:RHEE,Punn:RHEE,Punn:RKNE,Punn:RKNE,Punn:RKNE,Punn:RPSI,Punn:RPSI,Punn:RPSI,Punn:RSHO,Punn:RSHO,Punn:RSHO,Punn:RTHI,Punn:RTHI,Punn:RTHI,Punn:RTIB,Punn:RTIB,Punn:RTIB,Punn:RTOE,Punn:RTOE,Punn:RTOE,Punn:RUPA,Punn:RUPA,Punn:RUPA,Punn:RWRA,Punn:RWRA,Punn:RWRA,Punn:RWRB,Punn:RWRB,Punn:RWRB,Punn:STRN,Punn:STRN,Punn:STRN,Punn:T10,Punn:T10,Punn:T10
,ID,"40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","40A14FC060","A","A","A","C","C","C","D","D","D","B","B","B","5","5","5","6","6","6","7","7","7","8","8","8","9","9","9","E","E","E","10","10","10","F","F","F","13","13","13","12","12","12","11","11","11","14","14","14","15","15","15","17","17","17","16","16","16","1A","1A","1A","19","19","19","18","18","18","1B","1B","1B","1","1","1","3","3","3","4","4","4","2","2","2","1C","1C","1C","1D","1D","1D","1F","1F","1F","1E","1E","1E","21","21","21","20","20","20","22","22","22","23","23","23","25","25","25","24","24","24","27","27","27","26","26","26","B4C9A6B620EA11F06FA43280B4AC418F","B4C9A6B620EA11F06FA43280B4AC418F","B4C9A6B620EA11F06FA43280B4AC418F","B4C9A6AF20EA11F06FA43280B4AC418F","B4C9A6AF20EA11F06FA43280B4AC418F","B4C9A6AF20EA11F06FA43280B4AC418F","B4C9A6BA20EA11F06FA43280B4AC418F","B4C9A6BA20EA11F06FA43280B4AC418F","B4C9A6BA20EA11F06FA43280B4AC418F","B4C9A6A220EA11F06FA43280B4AC418F","B4C9A6A220EA11F06FA43280B4AC418F","B4C9A6A220EA11F06FA43280B4AC418F","B4C9A6BC20EA11F06FA43280B4AC418F","B4C9A6BC20EA11F06FA43280B4AC418F","B4C9A6BC20EA11F06FA43280B4AC418F","B4C9A6A620EA11F06FA43280B4AC418F","B4C9A6A620EA11F06FA43280B4AC418F","B4C9A6A620EA11F06FA43280B4AC418F","B4C9A6B320EA11F06FA43280B4AC418F","B4C9A6B320EA11F06FA43280B4AC418F","B4C9A6B320EA11F06FA43280B4AC418F","B4C9A6A020EA11F06FA43280B4AC418F","B4C9A6A020EA11F06FA43280B4AC418F","B4C9A6A020EA11F06FA43280B4AC418F","B4C9A6C120EA11F06FA43280B4AC418F","B4C9A6C120EA11F06FA43280B4AC418F","B4C9A6C120EA11F06FA43280B4AC418F","B4C9A6AC20EA11F06FA43280B4AC418F","B4C9A6AC20EA11F06FA43280B4AC418F","B4C9A6AC20EA11F06FA43280B4AC418F","B4C9A6A120EA11F06FA43280B4AC418F","B4C9A6A120EA11F06FA43280B4AC418F","B4C9A6A120EA11F06FA43280B4AC418F","B4C9A6B920EA11F06FA43280B4AC418F","B4C9A6B920EA11F06FA43280B4AC418F","B4C9A6B920EA11F06FA43280B4AC418F","B4C9A6B020EA11F06FA43280B4AC418F","B4C9A6B020EA11F06FA43280B4AC418F","B4C9A6B020EA11F06FA43280B4AC418F","B4C9A6BE20EA11F06FA43280B4AC418F","B4C9A6BE20EA11F06FA43280B4AC418F","B4C9A6BE20EA11F06FA43280B4AC418F","B4C9A6A520EA11F06FA43280B4AC418F","B4C9A6A520EA11F06FA43280B4AC418F","B4C9A6A520EA11F06FA43280B4AC418F","B4C9A6AB20EA11F06FA43280B4AC418F","B4C9A6AB20EA11F06FA43280B4AC418F","B4C9A6AB20EA11F06FA43280B4AC418F","B4C9A6B820EA11F06FA43280B4AC418F","B4C9A6B820EA11F06FA43280B4AC418F","B4C9A6B820EA11F06FA43280B4AC418F","B4C9A6C220EA11F06FA43280B4AC418F","B4C9A6C220EA11F06FA43280B4AC418F","B4C9A6C220EA11F06FA43280B4AC418F","B4C9A6BF20EA11F06FA43280B4AC418F","B4C9A6BF20EA11F06FA43280B4AC418F","B4C9A6BF20EA11F06FA43280B4AC418F","B4C9A6B120EA11F06FA43280B4AC418F","B4C9A6B120EA11F06FA43280B4AC418F","B4C9A6B120EA11F06FA43280B4AC418F","B4C9A6C520EA11F06FA43280B4AC418F","B4C9A6C520EA11F06FA43280B4AC418F","B4C9A6C520EA11F06FA43280B4AC418F","B4C9A6B720EA11F06FA43280B4AC418F","B4C9A6B720EA11F06FA43280B4AC418F","B4C9A6B720EA11F06FA43280B4AC418F","B4C9A6AA20EA11F06FA43280B4AC418F","B4C9A6AA20EA11F06FA43280B4AC418F","B4C9A6AA20EA11F06FA43280B4AC418F","B4C9A6B420EA11F06FA43280B4AC418F","B4C9A6B420EA11F06FA43280B4AC418F","B4C9A6B420EA11F06FA43280B4AC418F","B4C9A6AE20EA11F06FA43280B4AC418F","B4C9A6AE20EA11F06FA43280B4AC418F","B4C9A6AE20EA11F06FA43280B4AC418F","B4C9A6BD20EA11F06FA43280B4AC418F","B4C9A6BD20EA11F06FA43280B4AC418F","B4C9A6BD20EA11F06FA43280B4AC418F","B4C9A6AD20EA11F06FA43280B4AC418F","B4C9A6AD20EA11F06FA43280B4AC418F","B4C9A6AD20EA11F06FA43280B4AC418F","B4C9A6B520EA11F06FA43280B4AC418F","B4C9A6B520EA11F06FA43280B4AC418F","B4C9A6B520EA11F06FA43280B4AC418F","B4C9A6A420EA11F06FA43280B4AC418F","B4C9A6A420EA11F06FA43280B4AC418F","B4C9A6A420EA11F06FA43280B4AC418F","B4C9A6BB20EA11F06FA43280B4AC418F","B4C9A6BB20EA11F06FA43280B4AC418F","B4C9A6BB20EA11F06FA43280B4AC418F","B4C9A6A920EA11F06FA43280B4AC418F","B4C9A6A920EA11F06FA43280B4AC418F","B4C9A6A920EA11F06FA43280B4AC418F","B4C9A6B220EA11F06FA43280B4AC418F","B4C9A6B220EA11F06FA43280B4AC418F","B4C9A6B220EA11F06FA43280B4AC418F","B4C9A6A320EA11F06FA43280B4AC418F","B4C9A6A320EA11F06FA43280B4AC418F","B4C9A6A320EA11F06FA43280B4AC418F","B4C9A69F20EA11F06FA43280B4AC418F","B4C9A69F20EA11F06FA43280B4AC418F","B4C9A69F20EA11F06FA43280B4AC418F","B4C9A6A720EA11F06FA43280B4AC418F","B4C9A6A720EA11F06FA43280B4AC418F","B4C9A6A720EA11F06FA43280B4AC418F","B4C9A6A820EA11F06FA43280B4AC418F","B4C9A6A820EA11F06FA43280B4AC418F","B4C9A6A820EA11F06FA43280B4AC418F","B4C9A6C420EA11F06FA43280B4AC418F","B4C9A6C420EA11F06FA43280B4AC418F","B4C9A6C420EA11F06FA43280B4AC418F","B4C9A6C320EA11F06FA43280B4AC418F","B4C9A6C320EA11F06FA43280B4AC418F","B4C9A6C320EA11F06FA43280B4AC418F","B4C9A6C020EA11F06FA43280B4AC418F","B4C9A6C020EA11F06FA43280B4AC418F","B4C9A6C020EA11F06FA43280B4AC418F"
